source,target,value
S_VLDL_TG_pct,S_VLDL_PL_pct,0.3
IDL_FC_pct,S_VLDL_PL_pct,0.3
M_LDL_TG_pct,S_VLDL_PL_pct,0.3
S_LDL_TG_pct,S_VLDL_PL_pct,0.3
M_HDL_TG_pct,S_VLDL_PL_pct,0.3
S_HDL_TG_pct,S_VLDL_PL_pct,0.3
Clinical_LDL_C,S_VLDL_C_pct,0.3
M_VLDL_C_pct,S_VLDL_C_pct,0.3
M_VLDL_CE_pct,S_VLDL_C_pct,0.3
M_VLDL_FC_pct,S_VLDL_C_pct,0.3
S_VLDL_CE_pct,S_VLDL_C_pct,0.3
S_VLDL_FC_pct,S_VLDL_C_pct,0.3
S_VLDL_TG_pct,S_VLDL_C_pct,0.3
XS_VLDL_C_pct,S_VLDL_C_pct,0.3
XS_VLDL_TG_pct,S_VLDL_C_pct,0.3
S_LDL_C_pct,S_VLDL_C_pct,0.3
VLDL_TG,S_VLDL_CE_pct,0.3
VLDL_CE,S_VLDL_CE_pct,0.3
HDL_P,S_VLDL_CE_pct,0.3
PUFA,S_VLDL_CE_pct,0.3
L_VLDL_TG,S_VLDL_CE_pct,0.3
M_VLDL_TG,S_VLDL_CE_pct,0.3
S_VLDL_C,S_VLDL_CE_pct,0.3
S_VLDL_CE,S_VLDL_CE_pct,0.3
S_VLDL_TG,S_VLDL_CE_pct,0.3
L_LDL_TG,S_VLDL_CE_pct,0.3
XL_HDL_CE,S_VLDL_CE_pct,0.3
L_HDL_P,S_VLDL_CE_pct,0.3
M_HDL_FC,S_VLDL_CE_pct,0.3
M_HDL_TG,S_VLDL_CE_pct,0.3
L_VLDL_C_pct,S_VLDL_CE_pct,0.3
L_VLDL_FC_pct,S_VLDL_CE_pct,0.3
M_VLDL_PL_pct,S_VLDL_CE_pct,0.3
S_VLDL_C_pct,S_VLDL_CE_pct,0.3
S_VLDL_TG_pct,S_VLDL_CE_pct,0.3
IDL_CE_pct,S_VLDL_CE_pct,0.3
Total_C,S_VLDL_FC_pct,0.3
Clinical_LDL_C,S_VLDL_FC_pct,0.3
Total_CE,S_VLDL_FC_pct,0.3
XL_VLDL_CE_pct,S_VLDL_FC_pct,0.3
L_VLDL_FC_pct,S_VLDL_FC_pct,0.3
L_VLDL_TG_pct,S_VLDL_FC_pct,0.3
M_VLDL_C_pct,S_VLDL_FC_pct,0.3
M_VLDL_CE_pct,S_VLDL_FC_pct,0.3
S_VLDL_PL_pct,S_VLDL_FC_pct,0.3
S_VLDL_C_pct,S_VLDL_FC_pct,0.3
XS_VLDL_FC_pct,S_VLDL_FC_pct,0.3
XS_VLDL_TG_pct,S_VLDL_FC_pct,0.3
M_LDL_C_pct,S_VLDL_FC_pct,0.3
S_LDL_TG_pct,S_VLDL_FC_pct,0.3
S_HDL_TG_pct,S_VLDL_FC_pct,0.3
LDL_PL,S_VLDL_TG_pct,0.3
ApoB,S_VLDL_TG_pct,0.3
XXL_VLDL_P,S_VLDL_TG_pct,0.3
S_VLDL_TG,S_VLDL_TG_pct,0.3
L_LDL_TG,S_VLDL_TG_pct,0.3
L_HDL_P,S_VLDL_TG_pct,0.3
XL_VLDL_TG_pct,S_VLDL_TG_pct,0.3
M_VLDL_CE_pct,S_VLDL_TG_pct,0.3
M_VLDL_TG_pct,S_VLDL_TG_pct,0.3
S_VLDL_PL_pct,S_VLDL_TG_pct,0.3
S_VLDL_C_pct,S_VLDL_TG_pct,0.3
S_VLDL_CE_pct,S_VLDL_TG_pct,0.3
XS_VLDL_TG_pct,S_VLDL_TG_pct,0.3
IDL_C_pct,S_VLDL_TG_pct,0.3
M_LDL_PL_pct,S_VLDL_TG_pct,0.3
S_LDL_FC_pct,S_VLDL_TG_pct,0.3
S_LDL_TG_pct,S_VLDL_TG_pct,0.3
S_HDL_TG_pct,S_VLDL_TG_pct,0.3
VLDL_PL,XS_VLDL_PL_pct,0.3
LDL_size,XS_VLDL_PL_pct,0.3
XL_VLDL_CE,XS_VLDL_PL_pct,0.3
XS_VLDL_PL,XS_VLDL_PL_pct,0.3
XS_VLDL_CE,XS_VLDL_PL_pct,0.3
M_LDL_FC,XS_VLDL_PL_pct,0.3
L_HDL_TG,XS_VLDL_PL_pct,0.3
M_HDL_TG,XS_VLDL_PL_pct,0.3
S_HDL_FC,XS_VLDL_PL_pct,0.3
XS_VLDL_C_pct,XS_VLDL_PL_pct,0.3
XS_VLDL_CE_pct,XS_VLDL_PL_pct,0.3
XS_VLDL_FC_pct,XS_VLDL_PL_pct,0.3
IDL_PL_pct,XS_VLDL_PL_pct,0.3
L_LDL_TG_pct,XS_VLDL_PL_pct,0.3
S_LDL_PL_pct,XS_VLDL_PL_pct,0.3
S_HDL_PL_pct,XS_VLDL_PL_pct,0.3
XS_VLDL_C,XS_VLDL_C_pct,0.3
M_LDL_TG,XS_VLDL_C_pct,0.3
S_VLDL_C_pct,XS_VLDL_C_pct,0.3
XS_VLDL_PL_pct,XS_VLDL_C_pct,0.3
XS_VLDL_CE_pct,XS_VLDL_C_pct,0.3
XS_VLDL_FC_pct,XS_VLDL_C_pct,0.3
XS_VLDL_TG_pct,XS_VLDL_C_pct,0.3
IDL_C_pct,XS_VLDL_C_pct,0.3
IDL_FC_pct,XS_VLDL_C_pct,0.3
IDL_TG_pct,XS_VLDL_C_pct,0.3
XL_HDL_TG_pct,XS_VLDL_C_pct,0.3
TG_by_PG,XS_VLDL_CE_pct,0.3
S_VLDL_P,XS_VLDL_CE_pct,0.3
XS_VLDL_CE,XS_VLDL_CE_pct,0.3
IDL_C,XS_VLDL_CE_pct,0.3
M_HDL_TG,XS_VLDL_CE_pct,0.3
S_HDL_FC,XS_VLDL_CE_pct,0.3
M_VLDL_CE_pct,XS_VLDL_CE_pct,0.3
XS_VLDL_PL_pct,XS_VLDL_CE_pct,0.3
XS_VLDL_C_pct,XS_VLDL_CE_pct,0.3
XS_VLDL_TG_pct,XS_VLDL_CE_pct,0.3
IDL_PL_pct,XS_VLDL_CE_pct,0.3
IDL_C_pct,XS_VLDL_CE_pct,0.3
IDL_CE_pct,XS_VLDL_CE_pct,0.3
IDL_TG_pct,XS_VLDL_CE_pct,0.3
L_HDL_FC_pct,XS_VLDL_CE_pct,0.3
S_HDL_FC_pct,XS_VLDL_CE_pct,0.3
MUFA,XS_VLDL_FC_pct,0.3
SFA_pct,XS_VLDL_FC_pct,0.3
XXL_VLDL_PL,XS_VLDL_FC_pct,0.3
L_VLDL_L,XS_VLDL_FC_pct,0.3
L_VLDL_CE,XS_VLDL_FC_pct,0.3
L_VLDL_TG,XS_VLDL_FC_pct,0.3
M_VLDL_FC,XS_VLDL_FC_pct,0.3
XS_VLDL_FC,XS_VLDL_FC_pct,0.3
IDL_PL,XS_VLDL_FC_pct,0.3
M_LDL_PL,XS_VLDL_FC_pct,0.3
S_LDL_TG,XS_VLDL_FC_pct,0.3
XL_HDL_TG,XS_VLDL_FC_pct,0.3
M_VLDL_PL_pct,XS_VLDL_FC_pct,0.3
M_VLDL_FC_pct,XS_VLDL_FC_pct,0.3
S_VLDL_FC_pct,XS_VLDL_FC_pct,0.3
XS_VLDL_PL_pct,XS_VLDL_FC_pct,0.3
XS_VLDL_C_pct,XS_VLDL_FC_pct,0.3
XS_VLDL_TG_pct,XS_VLDL_FC_pct,0.3
IDL_FC_pct,XS_VLDL_FC_pct,0.3
M_LDL_PL_pct,XS_VLDL_FC_pct,0.3
XL_HDL_C_pct,XS_VLDL_FC_pct,0.3
XL_HDL_TG_pct,XS_VLDL_FC_pct,0.3
Remnant_C,XS_VLDL_TG_pct,0.3
MUFA_pct,XS_VLDL_TG_pct,0.3
S_VLDL_TG,XS_VLDL_TG_pct,0.3
XS_VLDL_C,XS_VLDL_TG_pct,0.3
XS_VLDL_CE,XS_VLDL_TG_pct,0.3
XS_VLDL_TG,XS_VLDL_TG_pct,0.3
XL_HDL_FC,XS_VLDL_TG_pct,0.3
S_HDL_FC,XS_VLDL_TG_pct,0.3
XXL_VLDL_FC_pct,XS_VLDL_TG_pct,0.3
M_VLDL_CE_pct,XS_VLDL_TG_pct,0.3
S_VLDL_C_pct,XS_VLDL_TG_pct,0.3
S_VLDL_FC_pct,XS_VLDL_TG_pct,0.3
S_VLDL_TG_pct,XS_VLDL_TG_pct,0.3
XS_VLDL_C_pct,XS_VLDL_TG_pct,0.3
XS_VLDL_CE_pct,XS_VLDL_TG_pct,0.3
XS_VLDL_FC_pct,XS_VLDL_TG_pct,0.3
IDL_TG_pct,XS_VLDL_TG_pct,0.3
S_LDL_FC_pct,XS_VLDL_TG_pct,0.3
XL_HDL_CE_pct,XS_VLDL_TG_pct,0.3
XL_HDL_TG_pct,XS_VLDL_TG_pct,0.3
S_HDL_PL_pct,XS_VLDL_TG_pct,0.3
S_HDL_TG_pct,XS_VLDL_TG_pct,0.3
Remnant_C,IDL_PL_pct,0.3
Clinical_LDL_C,IDL_PL_pct,0.3
LDL_PL,IDL_PL_pct,0.3
VLDL_CE,IDL_PL_pct,0.3
Total_L,IDL_PL_pct,0.3
LDL_P,IDL_PL_pct,0.3
VLDL_size,IDL_PL_pct,0.3
M_VLDL_CE,IDL_PL_pct,0.3
XS_VLDL_CE,IDL_PL_pct,0.3
IDL_P,IDL_PL_pct,0.3
IDL_PL,IDL_PL_pct,0.3
IDL_C,IDL_PL_pct,0.3
IDL_CE,IDL_PL_pct,0.3
L_LDL_P,IDL_PL_pct,0.3
M_VLDL_CE_pct,IDL_PL_pct,0.3
XS_VLDL_PL_pct,IDL_PL_pct,0.3
XS_VLDL_CE_pct,IDL_PL_pct,0.3
IDL_C_pct,IDL_PL_pct,0.3
IDL_CE_pct,IDL_PL_pct,0.3
L_LDL_PL_pct,IDL_PL_pct,0.3
L_LDL_CE_pct,IDL_PL_pct,0.3
L_LDL_TG_pct,IDL_PL_pct,0.3
M_LDL_PL_pct,IDL_PL_pct,0.3
S_HDL_FC_pct,IDL_PL_pct,0.3
Clinical_LDL_C,IDL_C_pct,0.3
XS_VLDL_L,IDL_C_pct,0.3
M_VLDL_CE_pct,IDL_C_pct,0.3
S_VLDL_TG_pct,IDL_C_pct,0.3
XS_VLDL_C_pct,IDL_C_pct,0.3
XS_VLDL_CE_pct,IDL_C_pct,0.3
IDL_PL_pct,IDL_C_pct,0.3
IDL_CE_pct,IDL_C_pct,0.3
IDL_FC_pct,IDL_C_pct,0.3
IDL_TG_pct,IDL_C_pct,0.3
L_LDL_PL_pct,IDL_C_pct,0.3
L_LDL_C_pct,IDL_C_pct,0.3
L_LDL_FC_pct,IDL_C_pct,0.3
L_VLDL_TG,IDL_CE_pct,0.3
S_VLDL_CE,IDL_CE_pct,0.3
XS_VLDL_P,IDL_CE_pct,0.3
XS_VLDL_FC,IDL_CE_pct,0.3
IDL_CE,IDL_CE_pct,0.3
M_LDL_TG,IDL_CE_pct,0.3
S_VLDL_CE_pct,IDL_CE_pct,0.3
XS_VLDL_CE_pct,IDL_CE_pct,0.3
IDL_PL_pct,IDL_CE_pct,0.3
IDL_C_pct,IDL_CE_pct,0.3
IDL_FC_pct,IDL_CE_pct,0.3
IDL_TG_pct,IDL_CE_pct,0.3
L_LDL_PL_pct,IDL_CE_pct,0.3
L_LDL_C_pct,IDL_CE_pct,0.3
M_LDL_PL_pct,IDL_CE_pct,0.3
M_LDL_TG_pct,IDL_CE_pct,0.3
M_HDL_TG_pct,IDL_CE_pct,0.3
Phosphatidylc,IDL_FC_pct,0.3
Unsaturation,IDL_FC_pct,0.3
XXL_VLDL_L,IDL_FC_pct,0.3
XXL_VLDL_FC,IDL_FC_pct,0.3
L_VLDL_PL,IDL_FC_pct,0.3
M_VLDL_L,IDL_FC_pct,0.3
M_VLDL_TG,IDL_FC_pct,0.3
IDL_CE,IDL_FC_pct,0.3
IDL_FC,IDL_FC_pct,0.3
S_LDL_PL,IDL_FC_pct,0.3
XL_VLDL_CE_pct,IDL_FC_pct,0.3
M_VLDL_PL_pct,IDL_FC_pct,0.3
M_VLDL_FC_pct,IDL_FC_pct,0.3
S_VLDL_PL_pct,IDL_FC_pct,0.3
XS_VLDL_C_pct,IDL_FC_pct,0.3
XS_VLDL_FC_pct,IDL_FC_pct,0.3
IDL_C_pct,IDL_FC_pct,0.3
IDL_CE_pct,IDL_FC_pct,0.3
L_LDL_FC_pct,IDL_FC_pct,0.3
M_LDL_CE_pct,IDL_FC_pct,0.3
M_LDL_FC_pct,IDL_FC_pct,0.3
Total_C,IDL_TG_pct,0.3
Total_CE,IDL_TG_pct,0.3
LDL_FC,IDL_TG_pct,0.3
XXL_VLDL_TG,IDL_TG_pct,0.3
XS_VLDL_TG,IDL_TG_pct,0.3
IDL_C,IDL_TG_pct,0.3
IDL_TG,IDL_TG_pct,0.3
XL_HDL_FC,IDL_TG_pct,0.3
XS_VLDL_C_pct,IDL_TG_pct,0.3
XS_VLDL_CE_pct,IDL_TG_pct,0.3
XS_VLDL_TG_pct,IDL_TG_pct,0.3
IDL_C_pct,IDL_TG_pct,0.3
IDL_CE_pct,IDL_TG_pct,0.3
L_LDL_CE_pct,IDL_TG_pct,0.3
L_LDL_TG_pct,IDL_TG_pct,0.3
M_LDL_CE_pct,IDL_TG_pct,0.3
M_LDL_TG_pct,IDL_TG_pct,0.3
S_HDL_TG_pct,IDL_TG_pct,0.3
Remnant_C,L_LDL_PL_pct,0.3
VLDL_CE,L_LDL_PL_pct,0.3
LDL_CE,L_LDL_PL_pct,0.3
Total_L,L_LDL_PL_pct,0.3
LDL_size,L_LDL_PL_pct,0.3
M_VLDL_CE,L_LDL_PL_pct,0.3
S_VLDL_CE,L_LDL_PL_pct,0.3
IDL_P,L_LDL_PL_pct,0.3
L_LDL_L,L_LDL_PL_pct,0.3
L_LDL_PL,L_LDL_PL_pct,0.3
L_LDL_C,L_LDL_PL_pct,0.3
L_LDL_CE,L_LDL_PL_pct,0.3
L_HDL_TG,L_LDL_PL_pct,0.3
M_VLDL_CE_pct,L_LDL_PL_pct,0.3
IDL_PL_pct,L_LDL_PL_pct,0.3
IDL_C_pct,L_LDL_PL_pct,0.3
IDL_CE_pct,L_LDL_PL_pct,0.3
L_LDL_C_pct,L_LDL_PL_pct,0.3
L_LDL_CE_pct,L_LDL_PL_pct,0.3
M_LDL_C_pct,L_LDL_PL_pct,0.3
M_LDL_TG_pct,L_LDL_PL_pct,0.3
S_LDL_C_pct,L_LDL_PL_pct,0.3
S_LDL_FC_pct,L_LDL_PL_pct,0.3
S_HDL_CE_pct,L_LDL_PL_pct,0.3
S_HDL_FC_pct,L_LDL_PL_pct,0.3
IDL_C_pct,L_LDL_C_pct,0.3
IDL_CE_pct,L_LDL_C_pct,0.3
L_LDL_PL_pct,L_LDL_C_pct,0.3
L_LDL_CE_pct,L_LDL_C_pct,0.3
L_LDL_FC_pct,L_LDL_C_pct,0.3
L_LDL_TG_pct,L_LDL_C_pct,0.3
M_LDL_C_pct,L_LDL_C_pct,0.3
M_LDL_FC_pct,L_LDL_C_pct,0.3
LDL_C,L_LDL_CE_pct,0.3
LDL_CE,L_LDL_CE_pct,0.3
VLDL_size,L_LDL_CE_pct,0.3
M_VLDL_TG,L_LDL_CE_pct,0.3
IDL_FC,L_LDL_CE_pct,0.3
L_LDL_CE,L_LDL_CE_pct,0.3
M_LDL_P,L_LDL_CE_pct,0.3
XL_HDL_FC,L_LDL_CE_pct,0.3
IDL_PL_pct,L_LDL_CE_pct,0.3
IDL_TG_pct,L_LDL_CE_pct,0.3
L_LDL_PL_pct,L_LDL_CE_pct,0.3
L_LDL_C_pct,L_LDL_CE_pct,0.3
L_LDL_FC_pct,L_LDL_CE_pct,0.3
L_LDL_TG_pct,L_LDL_CE_pct,0.3
M_LDL_PL_pct,L_LDL_CE_pct,0.3
M_LDL_C_pct,L_LDL_CE_pct,0.3
S_VLDL_L,L_LDL_FC_pct,0.3
L_LDL_FC,L_LDL_FC_pct,0.3
XL_HDL_FC,L_LDL_FC_pct,0.3
L_HDL_TG,L_LDL_FC_pct,0.3
S_HDL_L,L_LDL_FC_pct,0.3
IDL_C_pct,L_LDL_FC_pct,0.3
IDL_FC_pct,L_LDL_FC_pct,0.3
L_LDL_C_pct,L_LDL_FC_pct,0.3
L_LDL_CE_pct,L_LDL_FC_pct,0.3
M_LDL_FC_pct,L_LDL_FC_pct,0.3
S_LDL_C_pct,L_LDL_FC_pct,0.3
L_HDL_TG_pct,L_LDL_FC_pct,0.3
M_HDL_TG_pct,L_LDL_FC_pct,0.3
LDL_TG,L_LDL_TG_pct,0.3
M_VLDL_P,L_LDL_TG_pct,0.3
M_VLDL_L,L_LDL_TG_pct,0.3
M_VLDL_C,L_LDL_TG_pct,0.3
M_VLDL_FC,L_LDL_TG_pct,0.3
IDL_TG,L_LDL_TG_pct,0.3
L_LDL_C,L_LDL_TG_pct,0.3
L_LDL_TG,L_LDL_TG_pct,0.3
L_HDL_TG,L_LDL_TG_pct,0.3
XS_VLDL_PL_pct,L_LDL_TG_pct,0.3
IDL_PL_pct,L_LDL_TG_pct,0.3
IDL_TG_pct,L_LDL_TG_pct,0.3
L_LDL_C_pct,L_LDL_TG_pct,0.3
L_LDL_CE_pct,L_LDL_TG_pct,0.3
M_LDL_TG_pct,L_LDL_TG_pct,0.3
M_HDL_PL_pct,L_LDL_TG_pct,0.3
S_HDL_C_pct,L_LDL_TG_pct,0.3
M_VLDL_CE,M_LDL_PL_pct,0.3
IDL_P,M_LDL_PL_pct,0.3
L_LDL_P,M_LDL_PL_pct,0.3
M_LDL_P,M_LDL_PL_pct,0.3
M_LDL_PL,M_LDL_PL_pct,0.3
M_LDL_C,M_LDL_PL_pct,0.3
M_LDL_CE,M_LDL_PL_pct,0.3
S_VLDL_TG_pct,M_LDL_PL_pct,0.3
XS_VLDL_FC_pct,M_LDL_PL_pct,0.3
IDL_PL_pct,M_LDL_PL_pct,0.3
IDL_CE_pct,M_LDL_PL_pct,0.3
L_LDL_CE_pct,M_LDL_PL_pct,0.3
M_LDL_C_pct,M_LDL_PL_pct,0.3
M_LDL_CE_pct,M_LDL_PL_pct,0.3
M_LDL_FC_pct,M_LDL_PL_pct,0.3
S_LDL_PL_pct,M_LDL_PL_pct,0.3
S_HDL_FC_pct,M_LDL_PL_pct,0.3
L_LDL_P,M_LDL_C_pct,0.3
M_VLDL_FC_pct,M_LDL_C_pct,0.3
S_VLDL_FC_pct,M_LDL_C_pct,0.3
L_LDL_PL_pct,M_LDL_C_pct,0.3
L_LDL_C_pct,M_LDL_C_pct,0.3
L_LDL_CE_pct,M_LDL_C_pct,0.3
M_LDL_PL_pct,M_LDL_C_pct,0.3
M_LDL_CE_pct,M_LDL_C_pct,0.3
M_LDL_FC_pct,M_LDL_C_pct,0.3
M_LDL_TG_pct,M_LDL_C_pct,0.3
S_LDL_PL_pct,M_LDL_C_pct,0.3
S_LDL_C_pct,M_LDL_C_pct,0.3
S_LDL_FC_pct,M_LDL_C_pct,0.3
VLDL_L,M_LDL_CE_pct,0.3
VLDL_size,M_LDL_CE_pct,0.3
XXL_VLDL_CE,M_LDL_CE_pct,0.3
L_VLDL_L,M_LDL_CE_pct,0.3
L_VLDL_TG,M_LDL_CE_pct,0.3
L_LDL_FC,M_LDL_CE_pct,0.3
M_LDL_C,M_LDL_CE_pct,0.3
M_LDL_CE,M_LDL_CE_pct,0.3
M_LDL_FC,M_LDL_CE_pct,0.3
S_LDL_P,M_LDL_CE_pct,0.3
L_HDL_TG,M_LDL_CE_pct,0.3
IDL_FC_pct,M_LDL_CE_pct,0.3
IDL_TG_pct,M_LDL_CE_pct,0.3
M_LDL_PL_pct,M_LDL_CE_pct,0.3
M_LDL_C_pct,M_LDL_CE_pct,0.3
M_LDL_FC_pct,M_LDL_CE_pct,0.3
M_LDL_TG_pct,M_LDL_CE_pct,0.3
S_LDL_CE_pct,M_LDL_CE_pct,0.3
M_HDL_TG_pct,M_LDL_CE_pct,0.3
VLDL_L,M_LDL_FC_pct,0.3
VLDL_size,M_LDL_FC_pct,0.3
M_LDL_CE,M_LDL_FC_pct,0.3
M_VLDL_CE_pct,M_LDL_FC_pct,0.3
IDL_FC_pct,M_LDL_FC_pct,0.3
L_LDL_C_pct,M_LDL_FC_pct,0.3
L_LDL_FC_pct,M_LDL_FC_pct,0.3
M_LDL_PL_pct,M_LDL_FC_pct,0.3
M_LDL_C_pct,M_LDL_FC_pct,0.3
M_LDL_CE_pct,M_LDL_FC_pct,0.3
S_LDL_C_pct,M_LDL_FC_pct,0.3
S_LDL_FC_pct,M_LDL_FC_pct,0.3
LDL_TG,M_LDL_TG_pct,0.3
L_VLDL_TG,M_LDL_TG_pct,0.3
M_VLDL_L,M_LDL_TG_pct,0.3
XL_HDL_FC,M_LDL_TG_pct,0.3
S_VLDL_PL_pct,M_LDL_TG_pct,0.3
IDL_CE_pct,M_LDL_TG_pct,0.3
IDL_TG_pct,M_LDL_TG_pct,0.3
L_LDL_PL_pct,M_LDL_TG_pct,0.3
L_LDL_TG_pct,M_LDL_TG_pct,0.3
M_LDL_C_pct,M_LDL_TG_pct,0.3
M_LDL_CE_pct,M_LDL_TG_pct,0.3
S_LDL_C_pct,M_LDL_TG_pct,0.3
S_LDL_TG_pct,M_LDL_TG_pct,0.3
non_HDL_C,S_LDL_PL_pct,0.3
HDL_TG,S_LDL_PL_pct,0.3
VLDL_CE,S_LDL_PL_pct,0.3
VLDL_size,S_LDL_PL_pct,0.3
ApoA1,S_LDL_PL_pct,0.3
XXL_VLDL_CE,S_LDL_PL_pct,0.3
L_LDL_PL,S_LDL_PL_pct,0.3
S_LDL_PL,S_LDL_PL_pct,0.3
XS_VLDL_PL_pct,S_LDL_PL_pct,0.3
M_LDL_PL_pct,S_LDL_PL_pct,0.3
M_LDL_C_pct,S_LDL_PL_pct,0.3
S_LDL_C_pct,S_LDL_PL_pct,0.3
S_LDL_CE_pct,S_LDL_PL_pct,0.3
S_LDL_TG_pct,S_LDL_PL_pct,0.3
XL_HDL_TG_pct,S_LDL_PL_pct,0.3
S_HDL_PL_pct,S_LDL_PL_pct,0.3
Clinical_LDL_C,S_LDL_C_pct,0.3
LDL_C,S_LDL_C_pct,0.3
TG_by_PG,S_LDL_C_pct,0.3
XXL_VLDL_TG,S_LDL_C_pct,0.3
XL_VLDL_CE,S_LDL_C_pct,0.3
XS_VLDL_PL,S_LDL_C_pct,0.3
M_LDL_C,S_LDL_C_pct,0.3
S_LDL_PL,S_LDL_C_pct,0.3
S_LDL_TG,S_LDL_C_pct,0.3
XXL_VLDL_CE_pct,S_LDL_C_pct,0.3
S_VLDL_C_pct,S_LDL_C_pct,0.3
L_LDL_PL_pct,S_LDL_C_pct,0.3
L_LDL_FC_pct,S_LDL_C_pct,0.3
M_LDL_C_pct,S_LDL_C_pct,0.3
M_LDL_FC_pct,S_LDL_C_pct,0.3
M_LDL_TG_pct,S_LDL_C_pct,0.3
S_LDL_PL_pct,S_LDL_C_pct,0.3
S_LDL_CE_pct,S_LDL_C_pct,0.3
S_LDL_FC_pct,S_LDL_C_pct,0.3
S_HDL_CE_pct,S_LDL_C_pct,0.3
VLDL_C,S_LDL_CE_pct,0.3
XXL_VLDL_C,S_LDL_CE_pct,0.3
XXL_VLDL_CE,S_LDL_CE_pct,0.3
L_VLDL_TG,S_LDL_CE_pct,0.3
S_LDL_PL,S_LDL_CE_pct,0.3
S_LDL_CE,S_LDL_CE_pct,0.3
S_LDL_FC,S_LDL_CE_pct,0.3
M_LDL_CE_pct,S_LDL_CE_pct,0.3
S_LDL_PL_pct,S_LDL_CE_pct,0.3
S_LDL_C_pct,S_LDL_CE_pct,0.3
S_LDL_FC_pct,S_LDL_CE_pct,0.3
S_LDL_TG_pct,S_LDL_CE_pct,0.3
S_HDL_FC_pct,S_LDL_CE_pct,0.3
Clinical_LDL_C,S_LDL_FC_pct,0.3
S_LDL_FC,S_LDL_FC_pct,0.3
M_VLDL_CE_pct,S_LDL_FC_pct,0.3
S_VLDL_TG_pct,S_LDL_FC_pct,0.3
XS_VLDL_TG_pct,S_LDL_FC_pct,0.3
L_LDL_PL_pct,S_LDL_FC_pct,0.3
M_LDL_C_pct,S_LDL_FC_pct,0.3
M_LDL_FC_pct,S_LDL_FC_pct,0.3
S_LDL_C_pct,S_LDL_FC_pct,0.3
S_LDL_CE_pct,S_LDL_FC_pct,0.3
Clinical_LDL_C,S_LDL_TG_pct,0.3
Total_TG,S_LDL_TG_pct,0.3
LDL_FC,S_LDL_TG_pct,0.3
VLDL_L,S_LDL_TG_pct,0.3
TG_by_PG,S_LDL_TG_pct,0.3
Total_FA,S_LDL_TG_pct,0.3
LA,S_LDL_TG_pct,0.3
XXL_VLDL_L,S_LDL_TG_pct,0.3
XXL_VLDL_C,S_LDL_TG_pct,0.3
S_LDL_PL,S_LDL_TG_pct,0.3
S_LDL_FC,S_LDL_TG_pct,0.3
XL_HDL_TG,S_LDL_TG_pct,0.3
XL_VLDL_CE_pct,S_LDL_TG_pct,0.3
M_VLDL_PL_pct,S_LDL_TG_pct,0.3
S_VLDL_PL_pct,S_LDL_TG_pct,0.3
S_VLDL_FC_pct,S_LDL_TG_pct,0.3
S_VLDL_TG_pct,S_LDL_TG_pct,0.3
M_LDL_TG_pct,S_LDL_TG_pct,0.3
S_LDL_PL_pct,S_LDL_TG_pct,0.3
S_LDL_CE_pct,S_LDL_TG_pct,0.3
XL_HDL_TG_pct,S_LDL_TG_pct,0.3
S_HDL_C_pct,S_LDL_TG_pct,0.3
XL_HDL_C_pct,XL_HDL_PL_pct,0.3
XL_HDL_CE_pct,XL_HDL_PL_pct,0.3
XL_HDL_TG_pct,XL_HDL_PL_pct,0.3
L_HDL_FC_pct,XL_HDL_PL_pct,0.3
XS_VLDL_L,XL_HDL_C_pct,0.3
M_LDL_FC,XL_HDL_C_pct,0.3
S_HDL_P,XL_HDL_C_pct,0.3
XS_VLDL_FC_pct,XL_HDL_C_pct,0.3
XL_HDL_PL_pct,XL_HDL_C_pct,0.3
XL_HDL_CE_pct,XL_HDL_C_pct,0.3
XL_HDL_FC_pct,XL_HDL_C_pct,0.3
L_HDL_FC_pct,XL_HDL_C_pct,0.3
XS_VLDL_TG_pct,XL_HDL_CE_pct,0.3
XL_HDL_PL_pct,XL_HDL_CE_pct,0.3
XL_HDL_C_pct,XL_HDL_CE_pct,0.3
XL_HDL_FC_pct,XL_HDL_CE_pct,0.3
L_HDL_C_pct,XL_HDL_CE_pct,0.3
L_HDL_CE_pct,XL_HDL_CE_pct,0.3
HDL_size,XL_HDL_FC_pct,0.3
S_VLDL_TG,XL_HDL_FC_pct,0.3
XS_VLDL_TG,XL_HDL_FC_pct,0.3
XL_HDL_FC,XL_HDL_FC_pct,0.3
L_HDL_L,XL_HDL_FC_pct,0.3
L_HDL_PL,XL_HDL_FC_pct,0.3
L_HDL_C,XL_HDL_FC_pct,0.3
XL_HDL_C_pct,XL_HDL_FC_pct,0.3
XL_HDL_CE_pct,XL_HDL_FC_pct,0.3
XL_HDL_TG_pct,XL_HDL_FC_pct,0.3
L_HDL_PL_pct,XL_HDL_FC_pct,0.3
L_HDL_C_pct,XL_HDL_FC_pct,0.3
L_HDL_FC_pct,XL_HDL_FC_pct,0.3
L_HDL_TG_pct,XL_HDL_FC_pct,0.3
S_HDL_PL_pct,XL_HDL_FC_pct,0.3
Total_TG,XL_HDL_TG_pct,0.3
HDL_TG,XL_HDL_TG_pct,0.3
S_VLDL_L,XL_HDL_TG_pct,0.3
XL_HDL_L,XL_HDL_TG_pct,0.3
XL_HDL_FC,XL_HDL_TG_pct,0.3
S_HDL_FC,XL_HDL_TG_pct,0.3
S_HDL_TG,XL_HDL_TG_pct,0.3
XS_VLDL_C_pct,XL_HDL_TG_pct,0.3
